Sum of age,Sum of campaign,Sum of cons.conf.idx,Sum of cons.price.idx,contact,day_of_week,default,Sum of duration,education,Sum of emp.var.rate,Sum of euribor3m,housing,job,loan,marital,month,Sum of nr.employed,Sum of pdays,poutcome,Sum of previous,y
38,5,-41.8,94.465,telephone,wed,unknown,247,basic.9y,1.4,4.962,yes,admin.,no,single,jun,5228,999,nonexistent,0,no
58,3,-72.8,187.988,telephone,wed,unknown,281,basic.9y,2.2,9.715,yes,admin.,no,single,may,10382,1998,nonexistent,0,no
45,2,-36.4,93.994,telephone,wed,unknown,211,basic.9y,1.1,4.859,yes,admin.,yes,married,may,5191,999,nonexistent,0,no
94,3,-72.8,187.988,telephone,wed,unknown,94,basic.9y,2.2,9.714,yes,blue-collar,no,divorced,may,10382,1998,nonexistent,0,no
72,3,-85.4,187.836,telephone,wed,unknown,470,basic.9y,2.8,9.913,yes,blue-collar,no,married,jul,10456,1998,nonexistent,0,no
182,17,-209,472.32500000000005,telephone,wed,unknown,758,basic.9y,7,24.705,yes,blue-collar,no,married,jun,26140,4995,nonexistent,0,no
36,1,-46.2,92.893,telephone,wed,unknown,38,basic.9y,-1.8,1.281,yes,blue-collar,no,married,may,5099,999,failure,1,no
993,58,-919.7999999999996,2348.749,telephone,wed,unknown,6802,basic.9y,24.600000000000005,117.85699999999997,yes,blue-collar,no,married,may,129683,24975,nonexistent,0,no
52,5,-85.4,187.836,telephone,wed,unknown,340,basic.9y,2.8,9.925,yes,blue-collar,no,single,jul,10456,1998,nonexistent,0,no
51,2,-41.8,94.465,telephone,wed,unknown,573,basic.9y,1.4,4.962,yes,blue-collar,no,single,jun,5228,999,nonexistent,0,no
32,1,-46.2,92.893,telephone,wed,unknown,134,basic.9y,-1.8,1.281,yes,blue-collar,no,single,may,5099,999,failure,1,no
135,7,-145.6,375.976,telephone,wed,unknown,1513,basic.9y,4.4,19.431,yes,blue-collar,no,single,may,20764,3996,nonexistent,0,no
37,1,-36.4,93.994,telephone,wed,unknown,591,basic.9y,1.1,4.856,yes,blue-collar,no,single,may,5191,999,nonexistent,0,yes
173,6,-145.6,375.976,telephone,wed,unknown,1494,basic.9y,4.4,19.427999999999997,yes,blue-collar,yes,married,may,20764,3996,nonexistent,0,no
52,2,-36.4,93.994,telephone,wed,unknown,176,basic.9y,1.1,4.857,yes,entrepreneur,no,married,may,5191,999,nonexistent,0,no
50,1,-36.4,93.994,telephone,wed,unknown,125,basic.9y,1.1,4.859,yes,housemaid,yes,married,may,5191,999,nonexistent,0,no
57,2,-36.4,93.994,telephone,wed,unknown,59,basic.9y,1.1,4.858,yes,management,no,married,may,5191,999,nonexistent,0,no
42,3,-36.4,93.994,telephone,wed,unknown,198,basic.9y,1.1,4.857,yes,retired,no,married,may,5191,999,nonexistent,0,no
29,1,-42.7,93.918,telephone,wed,unknown,188,basic.9y,1.4,4.957,yes,self-employed,no,married,jul,5228,999,nonexistent,0,no
33,1,-42.7,93.918,telephone,wed,unknown,25,basic.9y,1.4,4.962,yes,services,no,married,jul,5228,999,nonexistent,0,no
106,4,-119,280.881,telephone,wed,unknown,1159,basic.9y,0.40000000000000013,10.995000000000001,yes,services,no,married,may,15481,2997,nonexistent,0,no
38,2,-36.4,93.994,telephone,wed,unknown,203,basic.9y,1.1,4.858,yes,services,no,single,may,5191,999,nonexistent,0,no
39,2,-47.1,93.075,telephone,wed,unknown,93,basic.9y,-1.8,1.445,yes,services,yes,married,apr,5099,999,nonexistent,0,no
34,1,-36.4,93.994,telephone,wed,unknown,124,basic.9y,1.1,4.857,yes,services,yes,single,may,5191,999,nonexistent,0,no
28,2,-36.4,93.994,telephone,wed,unknown,732,basic.9y,1.1,4.856,yes,student,yes,single,may,5191,999,nonexistent,0,yes
26,6,-42.7,93.918,telephone,wed,unknown,367,basic.9y,1.4,4.957,yes,technician,no,married,jul,5228,999,nonexistent,0,yes
39,1,-41.8,94.465,telephone,wed,unknown,155,basic.9y,1.4,4.958,yes,technician,no,married,jun,5228,999,nonexistent,0,no
55,2,-36.4,93.994,telephone,wed,unknown,958,basic.9y,1.1,4.858,yes,technician,no,married,may,5191,999,nonexistent,0,yes
36,2,-41.8,94.465,telephone,wed,unknown,227,basic.9y,1.4,4.864,yes,technician,no,single,jun,5228,999,nonexistent,0,no
44,10,-42.7,93.918,telephone,wed,unknown,73,basic.9y,1.4,4.962,yes,unemployed,no,married,jul,5228,999,nonexistent,0,no
38,3,-41.8,94.465,telephone,wed,unknown,89,basic.9y,1.4,4.962,yes,unemployed,no,married,jun,5228,999,nonexistent,0,no
51,1,-36.4,93.994,telephone,wed,unknown,360,basic.9y,1.1,4.857,yes,unemployed,no,married,may,5191,999,nonexistent,0,no
56,5,-72.8,187.988,telephone,wed,unknown,201,basic.9y,2.2,9.713999999999999,yes,unknown,no,single,may,10382,1998,nonexistent,0,no
51,5,-41.8,94.465,telephone,wed,unknown,40,high.school,1.4,4.959,no,admin.,no,divorced,jun,5228,999,nonexistent,0,no
93,2,-83.6,188.93,telephone,wed,unknown,174,high.school,2.8,9.826,no,admin.,no,married,jun,10456,1998,nonexistent,0,no
194,11,-182,469.97,telephone,wed,unknown,1195,high.school,5.5,24.29,no,admin.,no,married,may,25955,4995,nonexistent,0,no
32,5,-41.8,94.465,telephone,wed,unknown,213,high.school,1.4,4.962,no,admin.,no,single,jun,5228,999,nonexistent,0,no
40,6,-36.4,93.994,telephone,wed,unknown,261,high.school,1.1,4.857,no,admin.,no,single,may,5191,999,nonexistent,0,no
42,2,-41.8,94.465,telephone,wed,unknown,257,high.school,1.4,4.962,no,blue-collar,no,married,jun,5228,999,nonexistent,0,no
75,5,-72.8,187.988,telephone,wed,unknown,991,high.school,2.2,9.716999999999999,no,blue-collar,no,married,may,10382,1998,nonexistent,0,no
79,9,-72.8,187.988,telephone,wed,unknown,534,high.school,2.2,9.712,no,blue-collar,yes,single,may,10382,1998,nonexistent,0,no
32,8,-41.8,94.465,telephone,wed,unknown,850,high.school,1.4,4.959,no,entrepreneur,no,married,jun,5228,999,nonexistent,0,no
83,13,-72.8,187.988,telephone,wed,unknown,443,high.school,2.2,9.716999999999999,no,entrepreneur,no,married,may,10382,1998,nonexistent,0,no
39,7,-36.4,93.994,telephone,wed,unknown,173,high.school,1.1,4.859,no,entrepreneur,yes,married,may,5191,999,nonexistent,0,no
30,5,-41.8,94.465,telephone,wed,unknown,484,high.school,1.4,4.959,no,housemaid,no,married,jun,5228,999,nonexistent,0,no
49,6,-41.8,94.465,telephone,wed,unknown,319,high.school,1.4,4.959,no,management,no,divorced,jun,5228,999,nonexistent,0,no
50,7,-36.4,93.994,telephone,wed,unknown,82,high.school,1.1,4.859,no,management,no,divorced,may,5191,999,nonexistent,0,no
70,2,-72.8,187.988,telephone,wed,unknown,502,high.school,2.2,9.713999999999999,no,management,no,married,may,10382,1998,nonexistent,0,no
56,1,-41.8,94.465,telephone,wed,unknown,83,high.school,1.4,4.962,no,retired,no,married,jun,5228,999,nonexistent,0,no
168,5,-109.19999999999999,281.98199999999997,telephone,wed,unknown,709,high.school,3.3000000000000003,14.573999999999998,no,retired,no,married,may,15573,2997,nonexistent,0,no
114,3,-72.8,187.988,telephone,wed,unknown,827,high.school,2.2,9.712,no,self-employed,no,single,may,10382,1998,nonexistent,0,no
182,8,-145.6,375.976,telephone,wed,unknown,871,high.school,4.4,19.429,no,services,no,divorced,may,20764,3996,nonexistent,0,no
89,2,-85.4,187.836,telephone,wed,unknown,676,high.school,2.8,9.918,no,services,no,married,jul,10456,1998,nonexistent,0,no
118,18,-125.39999999999999,283.395,telephone,wed,unknown,574,high.school,4.199999999999999,14.788,no,services,no,married,jun,15684,2997,nonexistent,0,no
542,21,-509.59999999999985,1315.916,telephone,wed,unknown,2981,high.school,15.399999999999997,68.005,no,services,no,married,may,72674,13986,nonexistent,0,no
25,2,-42.7,93.918,telephone,wed,unknown,273,high.school,1.4,4.963,no,services,no,single,jul,5228,999,nonexistent,0,no
30,1,-41.8,94.465,telephone,wed,unknown,324,high.school,1.4,4.864,no,services,no,single,jun,5228,999,nonexistent,0,no
146,12,-145.6,375.976,telephone,wed,unknown,1189,high.school,4.4,19.431,no,services,no,single,may,20764,3996,nonexistent,0,no
42,1,-42.7,93.918,telephone,wed,unknown,198,high.school,1.4,4.957,no,services,yes,married,jul,5228,999,nonexistent,0,no
51,1,-41.8,94.465,telephone,wed,unknown,269,high.school,1.4,4.962,no,services,yes,married,jun,5228,999,nonexistent,0,no
35,1,-41.8,94.465,telephone,wed,unknown,328,high.school,1.4,4.959,no,services,yes,single,jun,5228,999,nonexistent,0,no
54,4,-72.8,187.988,telephone,wed,unknown,462,high.school,2.2,9.715,no,student,no,single,may,10382,1998,nonexistent,0,no
55,1,-41.8,94.465,telephone,wed,unknown,473,high.school,1.4,4.959,no,technician,no,married,jun,5228,999,nonexistent,0,no
52,1,-36.4,93.994,telephone,wed,unknown,68,high.school,1.1,4.858,no,technician,no,married,may,5191,999,nonexistent,0,no
29,1,-41.8,94.465,telephone,wed,unknown,237,high.school,1.4,4.864,no,unemployed,no,married,jun,5228,999,nonexistent,0,no
25,2,-36.4,93.994,telephone,wed,unknown,694,high.school,1.1,4.857,no,unemployed,no,single,may,5191,999,nonexistent,0,yes
53,3,-41.8,94.465,telephone,wed,unknown,89,high.school,1.4,4.959,no,unknown,no,married,jun,5228,999,nonexistent,0,no
182,7,-145.6,375.976,telephone,wed,unknown,843,high.school,4.4,19.427999999999997,no,unknown,no,married,may,20764,3996,nonexistent,0,no
35,1,-36.4,93.994,telephone,wed,unknown,35,high.school,1.1,4.859,unknown,admin.,unknown,married,may,5191,999,nonexistent,0,no
43,3,-36.4,93.994,telephone,wed,unknown,671,high.school,1.1,4.858,unknown,blue-collar,unknown,married,may,5191,999,nonexistent,0,no
52,1,-36.4,93.994,telephone,wed,unknown,124,high.school,1.1,4.856,unknown,blue-collar,unknown,single,may,5191,999,nonexistent,0,no
72,5,-72.8,187.988,telephone,wed,unknown,213,high.school,2.2,9.716999999999999,unknown,services,unknown,married,may,10382,1998,nonexistent,0,no
44,1,-36.4,93.994,telephone,wed,unknown,800,high.school,1.1,4.856,yes,admin.,no,divorced,may,5191,999,nonexistent,0,no
62,9,-83.6,188.93,telephone,wed,unknown,298,high.school,2.8,9.921,yes,admin.,no,married,jun,10456,1998,nonexistent,0,no
265,17,-218.4,563.964,telephone,wed,unknown,1157,high.school,6.6,29.147,yes,admin.,no,married,may,31146,5994,nonexistent,0,no
76,7,-83.6,188.93,telephone,wed,unknown,183,high.school,2.8,9.921,yes,admin.,no,single,jun,10456,1998,nonexistent,0,no
73,5,-72.8,187.988,telephone,wed,unknown,316,high.school,2.2,9.715,yes,admin.,no,single,may,10382,1998,nonexistent,0,no
37,5,-36.4,93.994,telephone,wed,unknown,354,high.school,1.1,4.858,yes,admin.,yes,divorced,may,5191,999,nonexistent,0,no
31,2,-41.8,94.465,telephone,wed,unknown,135,high.school,1.4,4.864,yes,admin.,yes,married,jun,5228,999,nonexistent,0,no
45,1,-36.4,93.994,telephone,wed,unknown,78,high.school,1.1,4.858,yes,admin.,yes,single,may,5191,999,nonexistent,0,no
34,4,-42.7,93.918,telephone,wed,unknown,203,high.school,1.4,4.963,yes,blue-collar,no,married,jul,5228,999,nonexistent,0,no
44,4,-41.8,94.465,telephone,wed,unknown,51,high.school,1.4,4.962,yes,blue-collar,no,married,jun,5228,999,nonexistent,0,no
70,8,-72.8,187.988,telephone,wed,unknown,217,high.school,2.2,9.715,yes,blue-collar,no,married,may,10382,1998,nonexistent,0,no
38,1,-41.8,94.465,telephone,wed,unknown,936,high.school,1.4,4.864,yes,blue-collar,no,single,jun,5228,999,nonexistent,0,yes
59,4,-72.8,187.988,telephone,wed,unknown,272,high.school,2.2,9.715,yes,blue-collar,no,single,may,10382,1998,nonexistent,0,no
34,1,-36.4,93.994,telephone,wed,unknown,257,high.school,1.1,4.859,yes,blue-collar,yes,single,may,5191,999,nonexistent,0,no
59,1,-36.4,93.994,telephone,wed,unknown,173,high.school,1.1,4.856,yes,entrepreneur,no,divorced,may,5191,999,nonexistent,0,no
48,3,-36.4,93.994,telephone,wed,unknown,88,high.school,1.1,4.857,yes,entrepreneur,no,married,may,5191,999,nonexistent,0,no
50,4,-41.8,94.465,telephone,wed,unknown,763,high.school,1.4,4.864,yes,housemaid,no,divorced,jun,5228,999,nonexistent,0,no
60,1,-36.4,93.994,telephone,wed,unknown,74,high.school,1.1,4.858,yes,housemaid,no,married,may,5191,999,nonexistent,0,no
49,2,-36.4,93.994,telephone,wed,unknown,85,high.school,1.1,4.858,yes,housemaid,no,single,may,5191,999,nonexistent,0,no
148,4,-145.6,375.976,telephone,wed,unknown,1074,high.school,4.4,19.430999999999997,yes,management,no,married,may,20764,3996,nonexistent,0,no
54,2,-36.4,93.994,telephone,wed,unknown,328,high.school,1.1,4.856,yes,management,yes,married,may,5191,999,nonexistent,0,no
115,5,-72.8,187.988,telephone,wed,unknown,757,high.school,2.2,9.715,yes,retired,no,divorced,may,10382,1998,nonexistent,0,no
56,1,-41.8,94.465,telephone,wed,unknown,367,high.school,1.4,4.962,yes,retired,no,married,jun,5228,999,nonexistent,0,no
153,7,-109.19999999999999,281.98199999999997,telephone,wed,unknown,1139,high.school,3.3000000000000003,14.573999999999998,yes,services,no,divorced,may,15573,2997,nonexistent,0,no
222,29,-209,472.32500000000005,telephone,wed,unknown,1882,high.school,7,24.608,yes,services,no,married,jun,26140,4995,nonexistent,0,no
708,49,-618.7999999999998,1597.8979999999997,telephone,wed,unknown,4100,high.school,18.7,82.57500000000002,yes,services,no,married,may,88247,16983,nonexistent,0,no
74,6,-72.8,187.988,telephone,wed,unknown,1219,high.school,2.2,9.716000000000001,yes,services,no,single,may,10382,1998,nonexistent,0,no
161,7,-167.2,377.86,telephone,wed,unknown,419,high.school,5.6,19.848,yes,services,yes,married,jun,20912,3996,nonexistent,0,no
28,4,-36.4,93.994,telephone,wed,unknown,313,high.school,1.1,4.859,yes,student,no,single,may,5191,999,nonexistent,0,no
52,1,-41.8,94.465,telephone,wed,unknown,122,high.school,1.4,4.864,yes,technician,no,married,jun,5228,999,nonexistent,0,no
44,2,-36.4,93.994,telephone,wed,unknown,139,high.school,1.1,4.858,yes,technician,no,married,may,5191,999,nonexistent,0,no
42,1,-36.4,93.994,telephone,wed,unknown,617,high.school,1.1,4.857,yes,technician,no,single,may,5191,999,nonexistent,0,no
44,2,-36.4,93.994,telephone,wed,unknown,269,high.school,1.1,4.858,yes,unemployed,no,divorced,may,5191,999,nonexistent,0,no
51,2,-41.8,94.465,telephone,wed,unknown,204,high.school,1.4,4.959,yes,unemployed,no,married,jun,5228,999,nonexistent,0,no
38,3,-36.4,93.994,telephone,wed,unknown,107,high.school,1.1,4.857,yes,unknown,no,divorced,may,5191,999,nonexistent,0,no
44,3,-42.7,93.918,telephone,wed,unknown,195,high.school,1.4,4.963,yes,unknown,no,married,jul,5228,999,nonexistent,0,no
53,1,-36.4,93.994,telephone,wed,unknown,125,high.school,1.1,4.858,yes,unknown,no,married,may,5191,999,nonexistent,0,no
26,15,-41.8,94.465,telephone,wed,unknown,524,high.school,1.4,4.864,yes,unknown,yes,single,jun,5228,999,nonexistent,0,yes
51,11,-36.4,93.994,telephone,wed,unknown,12,professional.course,1.1,4.858,no,admin.,no,married,may,5191,999,nonexistent,0,no
103,3,-125.39999999999999,283.395,telephone,wed,unknown,2241,professional.course,4.199999999999999,14.788,no,blue-collar,no,married,jun,15684,2997,nonexistent,0,no
39,2,-36.4,93.994,telephone,wed,unknown,480,professional.course,1.1,4.857,no,blue-collar,no,single,may,5191,999,nonexistent,0,no
47,3,-41.8,94.465,telephone,wed,unknown,140,professional.course,1.4,4.962,no,entrepreneur,yes,married,jun,5228,999,nonexistent,0,no
119,10,-72.8,187.988,telephone,wed,unknown,488,professional.course,2.2,9.716999999999999,no,retired,no,married,may,10382,1998,nonexistent,0,no
59,1,-36.4,93.994,telephone,wed,unknown,905,professional.course,1.1,4.858,no,retired,no,married,may,5191,999,nonexistent,0,yes
54,2,-36.4,93.994,telephone,wed,unknown,252,professional.course,1.1,4.859,no,self-employed,no,married,may,5191,999,nonexistent,0,no
52,1,-41.8,94.465,telephone,wed,unknown,56,professional.course,1.4,4.962,no,self-employed,yes,married,jun,5228,999,nonexistent,0,no
35,2,-36.4,93.994,telephone,wed,unknown,184,professional.course,1.1,4.857,no,services,no,divorced,may,5191,999,nonexistent,0,no
30,1,-36.4,93.994,telephone,wed,unknown,257,professional.course,1.1,4.856,no,services,no,married,may,5191,999,nonexistent,0,no
80,6,-72.8,187.988,telephone,wed,unknown,539,professional.course,2.2,9.715,no,services,no,single,may,10382,1998,nonexistent,0,no
60,1,-41.8,94.465,telephone,wed,unknown,72,professional.course,1.4,4.959,no,technician,no,divorced,jun,5228,999,nonexistent,0,no
107,4,-72.8,187.988,telephone,wed,unknown,738,professional.course,2.2,9.713000000000001,no,technician,no,divorced,may,10382,1998,nonexistent,0,no
98,9,-85.4,187.836,telephone,wed,unknown,321,professional.course,2.8,9.925,no,technician,no,married,jul,10456,1998,nonexistent,0,no
81,17,-83.6,188.93,telephone,wed,unknown,516,professional.course,2.8,9.921,no,technician,no,married,jun,10456,1998,nonexistent,0,no
503,20,-400.3999999999999,1033.9340000000002,telephone,wed,unknown,2637,professional.course,12.099999999999998,53.439,no,technician,no,married,may,57101,10989,nonexistent,0,no
53,2,-36.4,93.994,telephone,wed,unknown,864,professional.course,1.1,4.857,no,technician,no,married,may,5191,999,nonexistent,0,yes
38,1,-42,93.2,telephone,wed,unknown,100,professional.course,-0.1,4.12,no,technician,no,married,nov,5196,999,nonexistent,0,no
43,5,-42.7,93.918,telephone,wed,unknown,87,professional.course,1.4,4.957,no,technician,no,single,jul,5228,999,nonexistent,0,no
194,9,-182,469.97,telephone,wed,unknown,1919,professional.course,5.5,24.287999999999997,no,technician,no,single,may,25955,4995,nonexistent,0,no
34,4,-36.4,93.994,telephone,wed,unknown,187,professional.course,1.1,4.859,no,technician,yes,married,may,5191,999,nonexistent,0,no
37,16,-41.8,94.465,telephone,wed,unknown,42,professional.course,1.4,4.864,no,unemployed,no,married,jun,5228,999,nonexistent,0,no
51,2,-36.4,93.994,telephone,wed,unknown,912,professional.course,1.1,4.856,no,unemployed,no,married,may,5191,999,nonexistent,0,no
43,2,-36.4,93.994,telephone,wed,unknown,182,professional.course,1.1,4.859,unknown,technician,unknown,divorced,may,5191,999,nonexistent,0,no
49,2,-36.4,93.994,telephone,wed,unknown,865,professional.course,1.1,4.856,unknown,technician,unknown,married,may,5191,999,nonexistent,0,no
38,2,-36.4,93.994,telephone,wed,unknown,159,professional.course,1.1,4.859,unknown,technician,unknown,single,may,5191,999,nonexistent,0,no
44,1,-41.8,94.465,telephone,wed,unknown,43,professional.course,1.4,4.958,yes,blue-collar,no,married,jun,5228,999,nonexistent,0,no
123,5,-109.19999999999999,281.98199999999997,telephone,wed,unknown,357,professional.course,3.3000000000000003,14.569,yes,blue-collar,no,married,may,15573,2997,nonexistent,0,no
36,1,-36.4,93.994,telephone,wed,unknown,236,professional.course,1.1,4.857,yes,blue-collar,yes,married,may,5191,999,nonexistent,0,no
101,25,-83.6,188.93,telephone,wed,unknown,201,professional.course,2.8,9.921,yes,retired,no,married,jun,10456,1998,nonexistent,0,no
59,2,-36.4,93.994,telephone,wed,unknown,125,professional.course,1.1,4.859,yes,retired,no,married,may,5191,999,nonexistent,0,no
53,3,-36.4,93.994,telephone,wed,unknown,104,professional.course,1.1,4.859,yes,retired,yes,divorced,may,5191,999,nonexistent,0,no
32,3,-41.8,94.465,telephone,wed,unknown,235,professional.course,1.4,4.962,yes,self-employed,no,divorced,jun,5228,999,nonexistent,0,no
45,4,-36.4,93.994,telephone,wed,unknown,77,professional.course,1.1,4.859,yes,self-employed,no,single,may,5191,999,nonexistent,0,no
46,2,-41.8,94.465,telephone,wed,unknown,292,professional.course,1.4,4.958,yes,services,no,divorced,jun,5228,999,nonexistent,0,no
30,1,-36.4,93.994,telephone,wed,unknown,263,professional.course,1.1,4.856,yes,services,no,married,may,5191,999,nonexistent,0,no
60,6,-36.4,93.994,telephone,wed,unknown,202,professional.course,1.1,4.858,yes,technician,no,divorced,may,5191,999,nonexistent,0,no
301,46,-250.8,566.7900000000001,telephone,wed,unknown,1008,professional.course,8.4,29.576,yes,technician,no,married,jun,31368,5994,nonexistent,0,no
41,3,-41.8,94.465,telephone,wed,unknown,649,professional.course,1.4,4.959,yes,technician,no,married,jun,5228,999,nonexistent,0,yes
236,9,-218.4,563.964,telephone,wed,unknown,1646,professional.course,6.6,29.143,yes,technician,no,married,may,31146,5994,nonexistent,0,no
43,7,-42.7,93.918,telephone,wed,unknown,39,professional.course,1.4,4.957,yes,technician,no,single,jul,5228,999,nonexistent,0,no
57,1,-41.8,94.465,telephone,wed,unknown,64,professional.course,1.4,4.959,yes,technician,no,single,jun,5228,999,nonexistent,0,no
89,2,-83.6,188.93,telephone,wed,unknown,96,professional.course,2.8,9.826,yes,technician,yes,married,jun,10456,1998,nonexistent,0,no
147,5,-109.19999999999999,281.98199999999997,telephone,wed,unknown,425,professional.course,3.3000000000000003,14.571000000000002,yes,technician,yes,married,may,15573,2997,nonexistent,0,no
46,4,-36.4,93.994,telephone,wed,unknown,219,professional.course,1.1,4.859,yes,unemployed,no,married,may,5191,999,nonexistent,0,no
77,3,-72.8,187.988,telephone,wed,unknown,439,university.degree,2.2,9.713000000000001,no,admin.,no,divorced,may,10382,1998,nonexistent,0,no
46,5,-36.1,93.444,telephone,wed,unknown,39,university.degree,1.4,4.964,no,admin.,no,married,aug,5228,999,nonexistent,0,no
60,11,-41.8,94.465,telephone,wed,unknown,521,university.degree,1.4,4.962,no,admin.,no,married,jun,5228,999,nonexistent,0,no
300,11,-254.8,657.9580000000001,telephone,wed,unknown,1259,university.degree,7.699999999999999,33.999,no,admin.,no,married,may,36337,6993,nonexistent,0,no
34,2,-36.1,93.444,telephone,wed,unknown,127,university.degree,1.4,4.965,no,admin.,no,single,aug,5228,999,nonexistent,0,no
36,4,-36.4,93.994,telephone,wed,unknown,117,university.degree,1.1,4.859,no,admin.,no,single,may,5191,999,nonexistent,0,no
